日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,中证500主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连
2013-07-29,1238.3336344535,,333.1203463018,1163.0340354479,,,,43608.1793973234,12982.4746293890,7273.7079317298,
2013-07-30,1240.9664384461,,333.3733811261,1164.1399315196,,,,43430.5493386785,12977.9225695610,7290.6017049905,
2013-07-31,1239.1349226252,,336.4097990188,1160.4536112805,,,,43696.9944266458,12900.5375524854,7393.8414304732,
2013-08-01,1284.4649391942,,333.3733811261,1168.1948837827,,,,44425.2776670899,12991.5787490449,7459.5394375985,
2013-08-02,1282.0610746791,,325.2762667459,1158.9790831848,,,,44443.0406729544,12964.2663900771,7468.9248671878,
2013-08-05,1296.8276709857,,332.0449482981,1156.0300269935,,,,44567.3817140059,12964.2663900771,7521.4832728880,
2013-08-06,1304.2682040084,,326.9842518104,1160.4536112805,,,,44567.3817140059,12959.7143302491,7510.2207573808,
2013-08-07,1292.5922906497,,324.0110926239,1151.9750747305,,,,44469.6851817512,12927.8499114533,7461.4165235163,
2013-08-08,1296.5987315081,,326.5414408678,1162.6654034240,,,,45748.6216039944,12973.3705097330,7483.9415545307,
2013-08-09,1309.6482817325,,330.9062915884,1172.2498360457,,,,45757.5031069267,13050.7555268086,7459.5394375985,
2013-08-12,1344.1036731145,,336.5995751370,1181.8342686675,,,,46592.3643825577,13128.1405438842,7480.1873826950,
2013-08-13,1347.6522350176,,338.6238537321,1209.8503024849,,,,46343.6823004549,13132.6926037122,7590.9354518491,
2013-08-14,1344.4470823309,,333.7529333627,1203.9521901023,,,,46388.0898151161,13082.6199456045,7527.1145306416,
2013-08-15,1330.8506513972,,339.1299233809,1223.4896873697,,,,46343.6823004549,13141.7967233682,7547.7624757382,
2013-08-16,1306.0571596945,,344.0641024564,1237.1290722545,,,,47267.3586054084,13178.2132019920,7540.2541320667,
2013-08-19,1330.7363956751,,347.4168138795,1251.1370891633,,,,46956.5060027798,13196.4214413039,7525.2374447238,
2013-08-20,1318.8538005733,,343.1152218649,1256.6665695220,,,,46449.0124794278,13110.0217144311,7405.1039459804,
2013-08-21,1321.9387050709,,345.6455701088,1256.2979374980,,,,46716.1143338236,13128.2111306148,7382.5789149660,
2013-08-22,1319.0823120176,,344.5701721051,1267.7255302394,,,,46965.4093979263,13132.7584846608,7405.1039459804,
2013-08-23,1302.0582094198,,347.6065899978,1261.8274178568,,,,46911.9890270472,13141.8531927527,7376.9476572124,
2013-08-26,1336.7919489481,,352.4142516611,1310.4868450134,,,,47508.5165018644,13173.6846710742,7500.8353277915,
2013-08-27,1335.8779031710,,353.2998735464,1355.0913199069,,,,47027.7331639520,13150.9479008445,7517.7291010523,
2013-08-28,1326.9659568447,,359.6257441560,1345.1382552613,,,,46618.1769872118,13123.6637765689,7506.4665855451,
2013-08-29,1322.3957279594,,355.4506695537,1335.1851906156,,,,46627.0803823583,13050.9061118339,7521.4832728880,
2013-08-30,1315.1976174651,,354.4385302561,1310.8554770373,,,,46262.0411813507,12964.5063849612,7534.6228743131,
2013-09-02,1330.6221399529,,352.4142516611,1348.4559434765,,,,46742.8245192632,13000.8852173287,7495.2040700379,
2013-09-03,1341.9334564440,,351.2123362452,1345.1382552613,,,,46618.1769872118,12982.6958011449,7487.6957263664,
2013-09-04,1338.2772733358,,354.8813411988,1330.3929743047,,,,46315.4615522299,12955.4116768693,7463.2936094342,
2013-09-05,1337.8202504473,,349.8206447111,1320.4399096590,,,,46003.8427221015,12887.2013661803,7468.9248671878,
2013-09-06,1345.4753838301,,346.4679332880,1346.2441513330,,,,46164.1038347389,12923.5801985478,7452.0310939270,
2013-09-09,1390.9491612388,,350.2001969477,1340.3460389504,,,,46555.8532211861,12941.7696147315,7557.1479053275,
2013-09-10,1412.5434927218,,347.9861422343,1320.0712776351,,,,46288.7513667903,12896.2960742722,7482.0644686129,
2013-09-11,1417.2279773292,,345.2660178722,1339.2401428786,,,,46342.1717376695,12905.3907823640,7399.4726882268,
2013-09-12,1430.1388739302,,339.7625104418,1337.3969827591,,,,45772.3544482918,12896.2960742722,7406.9810318982,
2013-09-13,1426.5969465441,,332.3612418286,1372.4170250309,,,,45665.5137065335,12969.0537390071,7386.3330868017,
2013-09-16,1416.4281872743,,334.0692268932,1339.2401428786,,,,45567.5763599217,12909.9381364100,7337.5288529372,
2013-09-17,1394.1483214585,,331.9184308859,1339.2401428786,,,,45816.8714240244,12850.8225338128,7313.1267360049,
2013-09-18,1389.4638368511,,329.4513413482,1337.7656147830,,,,46012.7461172480,12869.0119499965,7307.4954782513,
2013-09-23,1407.4792058173,,334.3855204237,1321.5458057308,,,,46351.0751328160,12887.2013661803,7343.1601106908,
2013-09-24,1395.8490309150,,333.8161920688,1338.1342468069,,,,46075.0698832737,12923.5801985478,7326.2663374300,
2013-09-25,1388.0955809802,,334.5120378359,1344.7696232373,,,,46083.9732784202,12919.0328445018,7328.1434233479,
2013-09-26,1363.1249113372,,335.7139532517,1348.8245755004,,,,46546.9498260396,12950.8643228234,7358.1767980337,
2013-09-27,1367.3437002723,,334.2590030115,1360.9894322895,,,,46609.2735920653,12969.0537390071,7298.1100486620,
2013-09-30,1373.7288943363,,338.3075602016,1367.9934407439,,,,47009.9263736589,13019.0746335124,7296.2329627441,
2013-10-08,1391.0601353671,,335.1446248968,1384.9505138439,,,,46760.6313095562,13055.4534658799,7296.2329627441,
2013-10-09,1400.7519477856,,333.3101224200,1383.1073537244,,,,46155.2004395924,13046.3587577880,7292.4787909084,
2013-10-10,1384.7889626257,,329.8308935848,1367.6248087200,,,,45905.9053754897,13060.0008199258,7292.4787909084,
2013-10-11,1405.8829073013,,326.2251473373,1347.3500474047,,,,46120.2103218059,13155.4952548905,7303.7413064156,
2013-10-14,1407.4792058173,,322.8724359142,1338.5028788308,,,,46664.9020603597,13132.7584846608,7324.3892515121,
2013-10-15,1403.2604168822,,321.6705204984,1333.7106625199,,,,46566.6789599647,13050.9061118339,7307.4954782513,
2013-10-16,1383.3066854322,,325.4660428641,1335.9224546634,,,,46629.1845693070,13019.0746335124,7298.1100486620,
2013-10-17,1374.5270435943,,322.2398488532,1325.6007579938,,,,46254.1509132536,13060.0008199258,7144.1890033970,
2013-10-18,1384.4468986579,,332.9938288896,1336.2910866873,,,,46655.9726875965,13073.6428820636,7174.2223780829,
2013-10-21,1413.9129734368,,332.6775353591,1332.2361344243,,,,46727.4076697019,13082.7375901555,7119.7868864648,
2013-10-22,1402.2182667152,,331.5388786494,1323.0203338264,,,,46575.6083327279,13100.9270063392,7091.6305976968,
2013-10-23,1386.6253244198,,335.3976597212,1331.1302383525,,,,46522.0320961488,13119.1164225230,7061.5972230109,
2013-10-24,1378.9435072595,,336.1567641944,1341.0833029982,,,,46191.6453039113,13119.1164225230,7097.2618554504,
2013-10-25,1353.2610140671,,334.7650726603,1330.0243422808,,,,45673.7416836471,13091.7659365830,7070.9826526003,
2013-10-28,1354.9808238791,,336.2832816066,1319.7026456112,,,,45995.1991031214,13155.5837371096,7074.7368244360,
2013-10-29,1357.6178655908,,336.8526099614,1317.1222214438,,,,45995.1991031214,13182.9342230495,7091.6305976968,
2013-10-30,1371.1470361118,,335.6506945456,1310.1182129895,,,,46504.1733506225,13182.9342230495,7093.5076836146,
2013-10-31,1364.9557207886,,333.0570875957,1310.4868450134,,,,46263.0802860167,13128.2332511696,7055.9659652573,
2013-11-01,1370.9177281369,,331.2858438250,1310.4868450134,,,,46647.0433148333,13164.7005657562,7065.3513948467,
2013-11-04,1366.6755306006,,329.0085304055,1308.4569707181,,,,46164.8571856218,13109.9995938763,7044.7034497501,
2013-11-05,1365.1850287636,,329.0713782623,1308.4569707181,,,,46075.5634579900,13068.9738649664,7052.2117934216,
2013-11-06,1347.6429686812,,328.5057475510,1308.8629455772,,,,46066.6340852269,13037.0649647032,7070.9826526003,
2013-11-07,1346.8403907689,,330.0140961145,1308.0509958591,,,,45977.3403575951,13037.0649647032,7095.3847695325,
2013-11-08,1324.9414791628,,327.3116382716,1307.6450210000,,,,45977.3403575951,13041.6233790265,7136.6806597256,
2013-11-11,1329.5276386615,,322.0324182995,1325.5079147982,,,,46120.2103218059,13041.6233790265,7138.5577456434,
2013-11-12,1337.2094558217,,320.3983740224,1332.0035125430,,,,45968.4109848319,12996.0392357933,7114.1556287112,
2013-11-13,1315.3105442156,,318.5757861749,1338.0931354288,,,,45200.4849271987,12968.6887498533,7097.2618554504,
2013-11-14,1319.3234337770,,321.1525483041,1329.9736382478,,,,45048.6855902247,12964.1303355300,7106.6472850397,
2013-11-15,1346.7830088595,,321.9695704427,1331.5975376840,,,,44718.2987979872,12941.3382639134,7101.0160272861,
2013-11-18,1387.6851374343,,322.0952661563,1314.5465936039,,,,45021.8974719352,12959.5719212067,7082.2451681074,
2013-11-19,1387.4553501951,,318.2615468908,1309.6748952953,,,,44673.6519341713,12932.2214352667,7065.3513948467,
2013-11-20,1396.0723716645,,319.2671125998,1313.3286690267,,,,45166.9365871285,13023.3897217332,7061.5972230109,
2013-11-21,1387.1106693364,,312.6680876347,1314.1406187448,,,,45095.1860921529,12945.8966782367,7050.3347075037,
2013-11-22,1382.8596054114,,312.6680876347,1323.8840153620,,,,45265.5935177199,12927.6630209434,7031.5638483251,
2013-11-25,1373.0936477461,,308.8972162260,1328.3497388116,,,,45292.4999533357,12881.9337566316,6969.6200130355,
2013-11-26,1373.5532222245,,314.4278276254,1331.1915628249,,,,45552.5954976222,12891.0796094940,6979.0054426248,
2013-11-27,1391.5915205005,,312.6680876347,1350.2723812003,,,,45436.0009432869,12877.3608302004,6975.2512707891,
2013-11-28,1406.6425846670,,311.3482826416,1349.0544566231,,,,45220.7494583601,12790.4752280080,6975.2512707891,
2013-11-29,1411.4681166899,,311.8510654961,1355.1440795089,,,,45382.1880720552,12808.7669337328,7009.0388173107,
2013-12-02,1397.9106695780,,313.2965662028,1370.5711241528,,,,45409.0945076710,12790.4752280080,7037.1951060787,
2013-12-03,1408.3659889609,,308.3315855147,1362.0456521127,,,,44996.5291615615,12776.7564487145,7063.5023775033,
2013-12-04,1425.9447127585,,307.8916505170,1367.7293001394,,,,45166.9365871285,12795.0481544392,7084.1723764797,
2013-12-05,1426.8638617152,,311.5996740689,1367.3233252804,,,,45489.8138145186,12849.9232716134,7005.2505622059,
2013-12-06,1417.2127976695,,309.2114555101,1358.7978532403,,,,45660.2212400856,12840.7774187510,7039.0741968947,
2013-12-09,1413.9957763209,,310.1541733622,1373.4129481661,,,,45624.3459925978,12891.0796094940,7055.9860142391,
2013-12-10,1414.3404571797,,313.2965662028,1371.3830738709,,,,45830.6286656526,12955.1005795305,7037.1951060787,
2013-12-11,1390.7872651633,,315.4962411912,1370.9770990118,,,,45830.6286656526,12945.9547266681,7046.5905601589,
2013-12-12,1385.9617331404,,314.3649797686,1358.7978532403,,,,46243.1940117622,12945.9547266681,7084.1723764797,
2013-12-13,1386.8808820972,,307.6402590898,1351.8962806365,,,,45884.4415368843,12891.0796094940,7024.0414703664,
2013-12-16,1358.9617325363,,308.8972162260,1359.2038280994,,,,46108.6618336830,12895.6737219706,6993.9760173097,
2013-12-17,1354.4808813722,,311.7253697825,1374.6308727433,,,,46144.5370811708,12863.5149346341,6965.7896550691,
2013-12-18,1360.4553495910,,308.7715205124,1377.4726967566,,,,46010.0049030915,12877.2972720640,6901.9005673236,
2013-12-19,1344.8298173264,,306.3833019536,1372.6009984480,,,,45776.8157944209,12886.4854970173,6909.4169305878,
2013-12-20,1317.1202544662,,299.5957334180,1371.3830738709,,,,46072.7865861952,12881.8913845407,6922.5705663001,
2013-12-23,1320.2118172647,,301.9211041200,1367.3233252804,,,,45974.1488570305,12831.3561472975,6922.5705663001,
2013-12-24,1319.8683102871,,300.4127555565,1352.3022554955,,,,46117.6219176337,12799.1973599609,6898.1423856915,
2013-12-25,1327.6544684461,,302.8009741153,1368.1352749985,,,,46951.5590823896,12840.5443722508,6930.0869295643,
2013-12-26,1313.3416777126,,302.4238869745,1367.7293001394,,,,46817.0530880741,12803.7914724375,6924.4496571161,
2013-12-27,1332.1200591550,,305.2520405310,1374.2248978842,,,,46978.4602812527,12858.9208221574,6945.1196560926,
2013-12-30,1330.6315289187,,302.9895176858,1360.8277275356,,,,46933.6249498142,12918.6442843539,6973.3060183332,
2013-12-31,1342.5397708091,,300.9155384110,1367.3233252804,,,,46879.8225520880,12895.6737219706,6916.9332938520,
2014-01-02,1334.9826173017,,307.2631719489,1361.6396772537,,,,47229.5381373083,12914.0501718773,6853.0442061065,
2014-01-03,1318.1507753991,,309.7142383645,1355.1440795089,,,,46557.0081657309,12872.6589854289,6783.5178459130,
2014-01-06,1282.8840590315,,310.3427169327,1357.1739538041,,,,46422.5021714154,12789.8766125323,6713.9914857194,
2014-01-07,1281.5100311211,,310.4055647895,1333.2214371202,,,,46503.2057680047,12794.4756332488,6667.0142153183,
2014-01-08,1283.1130636833,,306.4461498104,1339.3110600059,,,,46682.5470937587,12739.2873846510,6674.5305785825,
2014-01-09,1273.0368590068,,306.3833019536,1349.4604314822,,,,45929.3135255920,12697.8961982027,6689.5633051108,
2014-01-10,1269.8307938825,,307.8288026602,1347.4305571869,,,,46054.8524536198,12688.6981567697,6655.7396704221,
2014-01-13,1262.0446357235,,311.0340433576,1334.8453365564,,,,46350.7656411138,12647.3069703214,6620.0369449173,
2014-01-14,1269.6017892308,,311.3482826416,1355.9560292270,,,,46440.4363039908,12656.5050117544,6580.5760377804,
2014-01-15,1266.1667194547,,308.5829769419,1368.9472247166,,,,46135.5560502091,12601.3167631566,6559.9060388039,
2014-01-16,1265.9377148030,,308.8972162260,1374.6308727433,,,,46467.9836205806,12642.7079496049,6606.8833092050,
2014-01-17,1249.6783845296,,309.1486076532,1368.9472247166,,,,46548.8443809412,12656.5050117544,6589.9714918606,
2014-01-20,1241.3820474916,,311.7253697825,1375.8487973204,,,,46539.8598520123,12716.2922810686,6584.3342194125,
2014-01-21,1253.7697288224,,310.9711955008,1366.1054007032,,,,46387.1228602199,12688.6981567697,6480.9842245301,
2014-01-22,1281.1590058933,,307.9544983738,1343.3708085964,,,,46387.1228602199,12665.7030531873,6458.4351347376,
2014-01-23,1275.2492863593,,307.2003240921,1342.1528840193,,,,46189.4632237828,12610.5148045895,6497.8960418745,
2014-01-24,1279.5679275572,,312.0396090666,1338.0931354288,,,,46063.6798187774,12555.3265559918,6520.4451316670,
2014-01-27,1265.4755194378,,313.7365012004,1347.0245823279,,,,45803.1284798375,12472.5441830951,6497.8960418745,
2014-01-28,1267.6348400367,,311.5368262121,1342.5588588783,,,,45821.0975376955,12504.7373281105,6479.1051337141,
2014-01-29,1272.8626688552,,311.1597390712,1342.1528840193,,,,45875.0047112692,12472.5441830951,6497.8960418745,
2014-01-30,1249.6783845296,,311.6625219257,1342.9648337374,,,,45776.1748930507,12490.9402659611,6445.2814990253,
2014-02-07,1258.4293153780,,312.6052397778,1377.4726967566,,,,45848.0511244823,12279.3853130029,6418.9742276007,
2014-02-10,1284.4548110180,,315.3705454775,1383.9682945014,,,,45883.9892401982,12311.5784580183,6512.9287684028,
2014-02-11,1294.1149294870,,317.6330683227,1374.2248978842,,,,45273.0412730289,12201.2019608228,6458.4351347376,
2014-02-12,1297.8653284220,,318.1358511772,1392.0877916824,,,,45506.6390251819,12270.1872715700,6458.4351347376,
2014-02-13,1291.8419604355,,318.7014818885,1387.2160933738,,,,45479.6854383950,12302.3804165854,6417.0951367847,
2014-02-14,1300.3655943787,,322.8494404380,1398.9893642863,,,,45524.6080830398,12371.3657273326,6379.5133204638,
2014-02-17,1310.0257128477,,328.3172039806,1385.5921939376,,,,45883.9892401982,12431.1529966468,6398.3042286243,
2014-02-18,1295.8196562756,,325.6775939945,1387.6220682329,,,,45551.5616698267,12325.3755201678,6332.5360500628,
2014-02-19,1309.3165962404,,325.9918332786,1393.3057162596,,,,45587.4997855425,12366.7667066161,6326.8987776147,
2014-02-20,1294.5720399764,,324.9234197128,1390.0579173872,,,,45362.8865623185,12339.1725823172,6287.4378704778,
2014-02-21,1285.1582079002,,326.2432247058,1376.6607470385,,,,45470.9148692738,12348.3706237502,6283.6796888457,
2014-02-24,1251.1323088295,,328.6314432647,1385.9981687967,,,,44921.7709755843,12256.7994659915,6129.5942419302,
2014-02-25,1216.7661507681,,330.3911832554,1370.5711241528,,,,44579.6813368925,12206.4353292243,6080.7378807131,
2014-02-26,1218.6942850487,,333.0936410982,1373.4845762843,,,,44723.7190794996,12247.6423502157,6078.8587898971,
2014-02-27,1218.2406063945,,329.1342261191,1369.7387092580,,,,44300.6082105913,12238.4852344398,6045.0351552083,
2014-02-28,1232.8717429949,,330.0140961145,1357.2524858373,,,,44363.6247229819,12224.7495607760,6039.3978827602,
2014-03-03,1227.0873401528,,333.7849675232,1368.4900869160,,,,43895.5020595088,12119.4427293536,6067.5842450008,
2014-03-04,1230.4899300599,,331.7738361052,1361.8307677582,,,,44102.5563145065,12146.9140766812,6078.8587898971,
2014-03-05,1219.0345440394,,330.7682703962,1367.6576720213,,,,44453.6483121113,12174.3854240088,6157.7806041708,
2014-03-06,1229.1288940971,,330.2654875417,1367.6576720213,,,,44237.5916982007,12124.0212872415,6195.3624204917,
2014-03-07,1214.2709181695,,333.7849675232,1380.1438954420,,,,44039.5398021159,12114.8641714657,6169.0551490671,
2014-03-10,1169.8104100505,,328.5057475510,1371.8197464948,,,,42014.0090467038,11977.5074348277,6084.4960623452,
2014-03-11,1184.4415466509,,331.1453575371,1373.4845762843,,,,41635.9099723602,12073.2181106768,6131.4733327462,
2014-03-12,1182.8536713609,,335.4818596570,1364.3280124424,,,,40150.5207517247,12077.7757619077,6110.6694442021,
2014-03-13,1193.9687983907,,339.0013396385,1356.4200709426,,,,40069.3174513279,12045.8722032914,6052.0403037594,
2014-03-14,1190.9064674743,,338.7499482112,1344.3500549692,,,,39961.0463841323,11982.0650860586,5838.3276305329,
2014-03-17,1212.1159445617,,342.7093631903,1336.0259060220,,,,39852.7753169366,11936.4885737496,5904.5218213553,
2014-03-18,1199.0726832513,,337.6186867886,1343.1014326271,,,,40511.4243090435,11859.0085028241,5910.1956091400,
2014-03-19,1204.0631484483,,336.4245775092,1371.8197464948,,,,40367.0628861160,11758.7401757441,5927.2169724944,
2014-03-20,1180.4718584260,,332.8422496710,1395.5435709943,,,,40773.0793880997,11676.7024535878,5944.2383358487,
2014-03-21,1236.9856420541,,332.9050975278,1393.8787412049,,,,40755.0342102338,11631.1259412787,5991.5199007218,
2014-03-24,1235.2626608459,,331.0196618235,1386.8032145998,,,,40980.5989335581,11622.0106388169,6046.3665159746,
2014-03-25,1236.2964495708,,328.0029646965,1409.6946242045,,,,41404.6606134078,11740.5095708205,6123.9082823665,
2014-03-26,1236.5261803985,,328.5685954078,1406.3649646256,,,,41630.2253367320,11795.2013855914,6144.7121709107,
2014-03-27,1226.0734277356,,325.9289854218,1404.2839273888,,,,41260.2991904802,11772.4131294369,6167.4073220498,
2014-03-28,1231.9315638434,,325.5518982809,1412.1918688887,,,,41909.9255936542,11881.7967589787,6263.8617143910,
2014-03-31,1231.0126405324,,324.7348761424,1412.6080763360,,,,42216.6936173752,11863.5661540550,6227.9277250874,
2014-04-01,1239.6275465733,,322.9122882949,1459.6395178876,,,,42171.5806727104,11872.6814565168,6127.6908075564,
2014-04-02,1249.1613759251,,323.4779190062,1467.9636668347,,,,42216.6936173752,11922.8156200568,6131.4733327462,
2014-04-03,1240.3167390565,,325.3005068537,1453.8126136245,,,,41927.1042935261,11950.1615274423,6069.0616671137,
2014-04-04,1256.6276278272,,324.2320932879,1465.0502147032,,,,42252.8922828563,11991.1803885205,6093.6480808478,
2014-04-08,1290.6277903352,,329.1342261191,1453.8126136245,,,,42289.0909483375,11968.3921323659,6148.4946961006,
2014-04-09,1284.3101925719,,329.3856175464,1457.9746880981,,,,41972.3526253775,11904.5850151332,6036.9102030000,
2014-04-10,1312.3373535581,,330.7054225394,1453.8126136245,,,,41809.4586307124,11995.7380397514,6021.7801022406,
2014-04-11,1304.8711016561,,330.2026396849,1448.4019168089,,,,42298.1406147078,12091.4487156005,6040.6927281899,
2014-04-14,1305.1008324838,,333.2193368119,1446.7370870194,,,,42334.3392801889,12064.1028082150,6076.6267174934,
2014-04-15,1284.6547888135,,329.0713782623,1447.1532944668,,,,42135.2466200427,12041.3145520605,6035.0189404051,
2014-04-16,1282.4723459498,,326.0546811354,1466.7150444927,,,,41791.3592979719,12018.5262959059,6052.0403037594,
2014-04-17,1280.1750376722,,325.0491154264,1485.0281721765,,,,42117.1472873021,12068.6604594459,6040.6927281899,
2014-04-18,1275.8101519449,,324.4834847151,1492.1036987816,,,,41954.2532926370,12054.9875057532,5968.8247495827,
2014-04-21,1249.4433323791,,322.1581140131,1478.7850604661,,,,42189.5446182644,12032.1992495986,5908.3043465451,
2014-04-22,1254.4874196004,,323.9178540038,1487.9416243080,,,,42017.6009572290,12077.7757619077,5932.8907602791,
2014-04-23,1252.4239293735,,322.9122882949,1476.2878157819,,,,42343.3889465592,12255.5241599132,5908.3043465451,
2014-04-24,1251.3921842601,,322.7865925812,1478.7850604661,,,,42759.6735995923,12428.7149066877,5955.5859114182,
2014-04-25,1245.2017135794,,325.2376589969,1487.5254168606,,,,43366.0012464013,12324.3481878656,5951.8033862284,
2014-04-28,1228.6937917643,,329.4484654032,1527.0651243597,,,,43411.2495782527,12283.5090370221,5889.3917205959,
2014-04-29,1238.5526895150,,326.7460075603,1518.3247679652,,,,43112.6105880333,12179.1423182000,5895.0655083806,
2014-04-30,1230.6426436453,,327.2487904148,1528.3137467018,,,,43121.6602544036,12097.4640165131,5864.8053068619,
2014-05-05,1236.1452842503,,330.9568139667,1505.4223370970,,,,43139.7595871442,11988.5596142639,5774.0247023055,
2014-05-06,1229.3816218400,,330.9568139667,1498.7630179393,,,,43040.2132570711,11970.4088805557,5734.3081878120,
2014-05-07,1224.3375346187,,330.2687540624,1495.0171509131,,,,42786.8225987031,11884.1928954418,5730.5256626222,
2014-05-08,1225.1400030402,,325.5774365331,1496.6819807025,,,,42723.4749341111,11847.8914280254,5664.3314717998,
2014-05-09,1225.4839180781,,325.2021311307,1495.4333583604,,,,43203.1072517362,11961.3335137016,5734.3081878120,
2014-05-12,1248.8701406494,,324.9519275292,1512.9140711495,,,,43863.7328967669,11965.8711971287,5768.3509145207,
2014-05-13,1241.8772015472,,325.7650892342,1510.4168264653,,,,44009.9148851752,11947.7204634205,5806.1761664192,
2014-05-14,1241.3040098175,,326.2654964374,1531.2271988333,,,,44311.4152362673,11925.0320462852,5862.9140442669,
2014-05-15,1230.2486999611,,327.6416162460,1540.3837626752,,,,44466.7335989512,11897.8059457229,5842.1101557228,
2014-05-16,1226.6787561533,,325.8901910350,1536.6378956490,,,,44046.4603822773,11861.5044783065,5845.8926809126,
2014-05-19,1208.9441965919,,326.8910054413,1539.9675552278,,,,44722.5520786657,11925.0320462852,5976.3897999624,
2014-05-20,1208.8290371142,,325.2646820311,1560.7779275958,,,,44594.6428388084,11911.4189960041,5951.8033862284,
2014-05-21,1220.2298254037,,325.8276401346,1558.6968903590,,,,43872.8692710424,11866.0421617336,6052.0403037594,
2014-05-22,1217.3508384619,,326.5157000389,1596.1555606213,,,,44092.1422536549,11915.9566794311,6057.7140915442,
2014-05-23,1234.0489627242,,326.5157000389,1601.1500499896,,,,44494.1427217777,12192.7553684811,6144.7121709107,
2014-05-26,1236.9279496660,,326.0778437362,1609.0579914894,,,,44887.0068156250,12215.4437856164,6188.2112105940,
2014-05-27,1233.4731653359,,324.1387658241,1578.2586403848,,,,44622.0519616350,12147.6053343819,6110.6694442021,
2014-05-28,1251.6683628079,,319.1972446932,1579.5072627269,,,,44704.2793301147,12188.3084051226,6163.6247968600,
2014-05-29,1239.9220960855,,315.6943942714,1600.7338425422,,,,44284.0061134408,12115.9473904725,6205.2325739483,
2014-05-30,1236.6976307107,,316.8828613788,1604.0635021211,,,,44439.3244761246,12238.0566026945,6190.1024731889,
2014-06-03,1231.7457731708,,314.3808253631,1597.8203904107,,,,44485.0063475022,12192.8309685382,6197.6675235686,
2014-06-04,1223.6846097338,,314.5059271639,1586.9989967794,,,,43964.2330137976,12088.8120099787,6299.7957036946,
2014-06-05,1237.7340660097,,314.1931726620,1565.7724169641,,,,44146.9604993080,12120.4699538881,6392.4675708459,
2014-06-06,1223.9149286892,,317.1956158807,1554.9510233327,,,,44092.1422536549,12143.0827709663,6418.9452471748,
2014-06-09,1225.4120018989,,316.3824541756,1567.8534542009,,,,43279.0049431337,12369.2109417478,6401.9238838205,
2014-06-10,1242.3404451166,,316.0071487733,1559.5293052537,,,,43379.5050601644,12314.9401807602,6411.3801967951,
2014-06-11,1238.6553418311,,318.0087775858,1561.7667934965,,,,43726.6872826341,12333.0304344228,6377.3374700865,
2014-06-12,1238.1947039204,,317.3832685819,1578.7717041420,,,,43361.2323116134,12174.7407148757,6452.9879738835,
2014-06-13,1253.6260739283,,319.9478554979,1568.4792582250,,,,43607.9144170524,12183.7858417070,6619.4190822369,
2014-06-16,1259.0385693789,,322.6375442147,1586.3791641677,,,,43882.0056453179,12165.6955880444,6774.5026150207,
2014-06-17,1251.2077248972,,318.5717356893,1569.8217511707,,,,44028.1876337263,12174.7407148757,6668.5919097049,
2014-06-18,1246.1407078797,,319.0095919921,1569.3742535222,,,,43973.3693880731,12111.4248270569,6626.9841326165,
2014-06-19,1229.4070162106,,322.5749933143,1575.6392206021,,,,43909.4147681445,12174.7407148757,6662.9181219201,
2014-06-20,1230.6764686821,,330.9568139667,1583.6941782763,,,,44548.9609674308,12269.7145466039,6710.1996867932,
2014-06-23,1225.1370397158,,332.5205864764,1600.2515912732,,,,45270.7345351968,12219.9663490320,6704.5258990085,
2014-06-24,1230.3302543717,,331.8950774725,1587.7216571134,,,,45133.6889210641,12192.8309685382,6736.6773631222,
2014-06-25,1226.7527064976,,330.8942630663,1587.2741594648,,,,45170.2344181661,12229.0114758633,6721.5472623628,
2014-06-26,1232.2921354639,,330.6440594647,1586.8266618162,,,,45526.5530149114,12224.4889124476,6935.2599355893,
2014-06-27,1236.2158976484,,331.7074247713,1591.3016383019,,,,45462.2888747411,12179.5128678838,6969.3026622979,
2014-06-30,1243.0247790862,,330.1436522616,1574.7442253049,,,,45517.3724234585,12121.0440099508,6986.3240256523,
2014-07-01,1244.1788267875,,332.2703828749,1510.7520615600,,,,46251.8197396902,12228.9865169040,6967.4113997030,
2014-07-02,1248.2179937421,,332.7082391776,1501.3546109401,,,,46196.7361909728,12179.5128678838,6795.3065035649,
2014-07-03,1250.6414939148,,331.7699756717,1501.3546109401,,,,46912.8223242987,12291.9529792934,6863.3919569822,
2014-07-04,1250.1798748343,,331.9576283729,1498.2221274001,,,,47169.8788849798,12305.4457926625,6916.3473096400,
2014-07-07,1248.2179937421,,328.8926342538,1469.5822778919,,,,46683.3075379763,12197.5032857093,6808.5453417293,
2014-07-08,1250.4106843746,,330.4564067635,1479.4272261603,,,,46986.2670559218,12287.4553748370,6731.0035753374,
2014-07-09,1230.3302543717,,331.8325265721,1455.2623531377,,,,46756.7522695994,12287.4553748370,6678.0482226795,
2014-07-10,1230.9072782223,,332.8333409784,1451.6823719492,,,,46426.2509772952,12273.9625614678,6623.2016074267,
2014-07-11,1233.6769927055,,335.7732332967,1444.9699072207,,,,46738.3910866937,12242.4793302732,6723.4385249577,
2014-07-14,1247.7563746615,,330.6440594647,1439.5999354379,,,,46518.0568918241,12269.4649570115,6704.5258990085,
2014-07-15,1248.1025889719,,328.3296761503,1440.9424283836,,,,46490.5151174655,12305.4457926625,6738.5686257171,
2014-07-16,1248.3333985122,,325.2646820311,1458.3948366777,,,,46306.9032884075,12359.4170461391,6850.1531188177,
