资产,来源,日期,合约内部编码,合约代码,收盘价,主力标志
沪铜主连,commodity,2014-01-29,2005027,CU1410,51120.0000000000,
沪铜主连,commodity,2014-01-29,2005098,CU1411,51110.0000000000,
沪铜主连,commodity,2014-01-29,2005291,CU1412,51080.0000000000,
沪铜主连,commodity,2014-01-29,2005303,CU1501,51100.0000000000,
沪铜主连,commodity,2014-01-30,2003062,CU1402,51120.0000000000,
沪铜主连,commodity,2014-01-30,2003116,CU1403,51020.0000000000,
沪铜主连,commodity,2014-01-30,2003142,CU1404,50950.0000000000,1.0000000000
沪铜主连,commodity,2014-01-30,2004653,CU1405,50870.0000000000,
沪铜主连,commodity,2014-01-30,2004683,CU1406,50830.0000000000,
沪铜主连,commodity,2014-01-30,2004808,CU1407,50880.0000000000,
沪铜主连,commodity,2014-01-30,2004891,CU1408,50700.0000000000,
沪铜主连,commodity,2014-01-30,2004977,CU1409,50740.0000000000,
沪铜主连,commodity,2014-01-30,2005027,CU1410,50680.0000000000,
沪铜主连,commodity,2014-01-30,2005098,CU1411,50670.0000000000,
沪铜主连,commodity,2014-01-30,2005291,CU1412,50600.0000000000,
沪铜主连,commodity,2014-01-30,2005303,CU1501,50690.0000000000,
沪铜主连,commodity,2014-02-07,2003062,CU1402,51090.0000000000,
沪铜主连,commodity,2014-02-07,2003116,CU1403,51040.0000000000,
沪铜主连,commodity,2014-02-07,2003142,CU1404,51030.0000000000,1.0000000000
沪铜主连,commodity,2014-02-07,2004653,CU1405,50990.0000000000,
沪铜主连,commodity,2014-02-07,2004683,CU1406,50920.0000000000,
沪铜主连,commodity,2014-02-07,2004808,CU1407,50820.0000000000,
沪铜主连,commodity,2014-02-07,2004891,CU1408,50880.0000000000,
沪铜主连,commodity,2014-02-07,2004977,CU1409,50880.0000000000,
沪铜主连,commodity,2014-02-07,2005027,CU1410,50840.0000000000,
沪铜主连,commodity,2014-02-07,2005098,CU1411,50870.0000000000,
沪铜主连,commodity,2014-02-07,2005291,CU1412,50860.0000000000,
沪铜主连,commodity,2014-02-07,2005303,CU1501,50890.0000000000,
沪铜主连,commodity,2014-02-10,2003062,CU1402,51080.0000000000,
沪铜主连,commodity,2014-02-10,2003116,CU1403,51110.0000000000,
沪铜主连,commodity,2014-02-10,2003142,CU1404,51070.0000000000,1.0000000000
沪铜主连,commodity,2014-02-10,2004653,CU1405,51040.0000000000,
沪铜主连,commodity,2014-02-10,2004683,CU1406,50970.0000000000,
沪铜主连,commodity,2014-02-10,2004808,CU1407,50930.0000000000,
沪铜主连,commodity,2014-02-10,2004891,CU1408,50960.0000000000,
沪铜主连,commodity,2014-02-10,2004977,CU1409,50940.0000000000,
沪铜主连,commodity,2014-02-10,2005027,CU1410,50950.0000000000,
沪铜主连,commodity,2014-02-10,2005098,CU1411,50970.0000000000,
沪铜主连,commodity,2014-02-10,2005291,CU1412,50960.0000000000,
沪铜主连,commodity,2014-02-10,2005303,CU1501,50910.0000000000,
沪铜主连,commodity,2014-02-11,2003062,CU1402,50450.0000000000,
沪铜主连,commodity,2014-02-11,2003116,CU1403,50440.0000000000,
沪铜主连,commodity,2014-02-11,2003142,CU1404,50390.0000000000,1.0000000000
沪铜主连,commodity,2014-02-11,2004653,CU1405,50310.0000000000,
沪铜主连,commodity,2014-02-11,2004683,CU1406,50250.0000000000,
沪铜主连,commodity,2014-02-11,2004808,CU1407,50240.0000000000,
沪铜主连,commodity,2014-02-11,2004891,CU1408,50240.0000000000,
沪铜主连,commodity,2014-02-11,2004977,CU1409,50240.0000000000,
沪铜主连,commodity,2014-02-11,2005027,CU1410,50260.0000000000,
沪铜主连,commodity,2014-02-11,2005098,CU1411,50240.0000000000,
沪铜主连,commodity,2014-02-11,2005291,CU1412,50240.0000000000,
沪铜主连,commodity,2014-02-11,2005303,CU1501,50210.0000000000,
沪铜主连,commodity,2014-02-12,2003062,CU1402,50660.0000000000,
沪铜主连,commodity,2014-02-12,2003116,CU1403,50690.0000000000,
沪铜主连,commodity,2014-02-12,2003142,CU1404,50650.0000000000,1.0000000000
沪铜主连,commodity,2014-02-12,2004653,CU1405,50590.0000000000,
沪铜主连,commodity,2014-02-12,2004683,CU1406,50570.0000000000,
沪铜主连,commodity,2014-02-12,2004808,CU1407,50550.0000000000,
沪铜主连,commodity,2014-02-12,2004891,CU1408,50540.0000000000,
沪铜主连,commodity,2014-02-12,2004977,CU1409,50550.0000000000,
沪铜主连,commodity,2014-02-12,2005027,CU1410,50560.0000000000,
沪铜主连,commodity,2014-02-12,2005098,CU1411,50540.0000000000,
沪铜主连,commodity,2014-02-12,2005291,CU1412,50550.0000000000,
沪铜主连,commodity,2014-02-12,2005303,CU1501,50380.0000000000,
沪铜主连,commodity,2014-02-13,2003062,CU1402,50640.0000000000,
沪铜主连,commodity,2014-02-13,2003116,CU1403,50670.0000000000,
沪铜主连,commodity,2014-02-13,2003142,CU1404,50620.0000000000,1.0000000000
沪铜主连,commodity,2014-02-13,2004653,CU1405,50550.0000000000,
沪铜主连,commodity,2014-02-13,2004683,CU1406,50500.0000000000,
沪铜主连,commodity,2014-02-13,2004808,CU1407,50500.0000000000,
沪铜主连,commodity,2014-02-13,2004891,CU1408,50500.0000000000,
沪铜主连,commodity,2014-02-13,2004977,CU1409,50470.0000000000,
沪铜主连,commodity,2014-02-13,2005027,CU1410,50440.0000000000,
沪铜主连,commodity,2014-02-13,2005098,CU1411,50440.0000000000,
沪铜主连,commodity,2014-02-13,2005291,CU1412,50470.0000000000,
沪铜主连,commodity,2014-02-13,2005303,CU1501,50440.0000000000,
沪铜主连,commodity,2014-02-14,2003062,CU1402,50550.0000000000,
沪铜主连,commodity,2014-02-14,2003116,CU1403,50690.0000000000,
沪铜主连,commodity,2014-02-14,2003142,CU1404,50670.0000000000,1.0000000000
沪铜主连,commodity,2014-02-14,2004653,CU1405,50690.0000000000,
沪铜主连,commodity,2014-02-14,2004683,CU1406,50620.0000000000,
沪铜主连,commodity,2014-02-14,2004808,CU1407,50670.0000000000,
沪铜主连,commodity,2014-02-14,2004891,CU1408,50620.0000000000,
沪铜主连,commodity,2014-02-14,2004977,CU1409,50640.0000000000,
沪铜主连,commodity,2014-02-14,2005027,CU1410,50640.0000000000,
沪铜主连,commodity,2014-02-14,2005098,CU1411,50600.0000000000,
沪铜主连,commodity,2014-02-14,2005291,CU1412,50620.0000000000,
沪铜主连,commodity,2014-02-14,2005303,CU1501,50610.0000000000,
沪铜主连,commodity,2014-02-17,2003062,CU1402,51090.0000000000,
沪铜主连,commodity,2014-02-17,2003116,CU1403,51060.0000000000,
沪铜主连,commodity,2014-02-17,2003142,CU1404,51070.0000000000,1.0000000000
沪铜主连,commodity,2014-02-17,2004653,CU1405,51040.0000000000,
沪铜主连,commodity,2014-02-17,2004683,CU1406,51020.0000000000,
沪铜主连,commodity,2014-02-17,2004808,CU1407,50990.0000000000,
沪铜主连,commodity,2014-02-17,2004891,CU1408,51030.0000000000,
沪铜主连,commodity,2014-02-17,2004977,CU1409,51030.0000000000,
沪铜主连,commodity,2014-02-17,2005027,CU1410,50980.0000000000,
沪铜主连,commodity,2014-02-17,2005098,CU1411,50990.0000000000,
沪铜主连,commodity,2014-02-17,2005291,CU1412,50970.0000000000,
沪铜主连,commodity,2014-02-17,2005303,CU1501,50920.0000000000,
沪铜主连,commodity,2014-02-18,2003116,CU1403,50720.0000000000,
沪铜主连,commodity,2014-02-18,2003142,CU1404,50700.0000000000,1.0000000000
沪铜主连,commodity,2014-02-18,2004653,CU1405,50660.0000000000,
沪铜主连,commodity,2014-02-18,2004683,CU1406,50610.0000000000,
沪铜主连,commodity,2014-02-18,2004808,CU1407,50590.0000000000,
沪铜主连,commodity,2014-02-18,2004891,CU1408,50550.0000000000,
沪铜主连,commodity,2014-02-18,2004977,CU1409,50560.0000000000,
沪铜主连,commodity,2014-02-18,2005027,CU1410,50600.0000000000,
沪铜主连,commodity,2014-02-18,2005098,CU1411,50600.0000000000,
沪铜主连,commodity,2014-02-18,2005291,CU1412,50550.0000000000,
沪铜主连,commodity,2014-02-18,2005303,CU1501,50580.0000000000,
沪铜主连,commodity,2014-02-18,2005353,CU1502,50420.0000000000,
沪铜主连,commodity,2014-02-19,2003116,CU1403,50740.0000000000,
沪铜主连,commodity,2014-02-19,2003142,CU1404,50740.0000000000,1.0000000000
沪铜主连,commodity,2014-02-19,2004653,CU1405,50690.0000000000,
沪铜主连,commodity,2014-02-19,2004683,CU1406,50660.0000000000,
沪铜主连,commodity,2014-02-19,2004808,CU1407,50640.0000000000,
沪铜主连,commodity,2014-02-19,2004891,CU1408,50600.0000000000,
沪铜主连,commodity,2014-02-19,2004977,CU1409,50680.0000000000,
沪铜主连,commodity,2014-02-19,2005027,CU1410,50650.0000000000,
沪铜主连,commodity,2014-02-19,2005098,CU1411,50590.0000000000,
沪铜主连,commodity,2014-02-19,2005291,CU1412,50630.0000000000,
沪铜主连,commodity,2014-02-19,2005303,CU1501,50670.0000000000,
沪铜主连,commodity,2014-02-19,2005353,CU1502,50700.0000000000,
沪铜主连,commodity,2014-02-20,2003116,CU1403,50470.0000000000,
沪铜主连,commodity,2014-02-20,2003142,CU1404,50490.0000000000,
沪铜主连,commodity,2014-02-20,2004653,CU1405,50390.0000000000,1.0000000000
沪铜主连,commodity,2014-02-20,2004683,CU1406,50380.0000000000,
沪铜主连,commodity,2014-02-20,2004808,CU1407,50350.0000000000,
沪铜主连,commodity,2014-02-20,2004891,CU1408,50350.0000000000,
沪铜主连,commodity,2014-02-20,2004977,CU1409,50380.0000000000,
沪铜主连,commodity,2014-02-20,2005027,CU1410,50390.0000000000,
沪铜主连,commodity,2014-02-20,2005098,CU1411,50360.0000000000,
沪铜主连,commodity,2014-02-20,2005291,CU1412,50350.0000000000,
沪铜主连,commodity,2014-02-20,2005303,CU1501,50370.0000000000,
沪铜主连,commodity,2014-02-20,2005353,CU1502,50430.0000000000,
沪铜主连,commodity,2014-02-21,2003116,CU1403,50530.0000000000,
沪铜主连,commodity,2014-02-21,2003142,CU1404,50560.0000000000,
沪铜主连,commodity,2014-02-21,2004653,CU1405,50510.0000000000,1.0000000000
沪铜主连,commodity,2014-02-21,2004683,CU1406,50500.0000000000,
沪铜主连,commodity,2014-02-21,2004808,CU1407,50450.0000000000,
沪铜主连,commodity,2014-02-21,2004891,CU1408,50460.0000000000,
沪铜主连,commodity,2014-02-21,2004977,CU1409,50450.0000000000,
沪铜主连,commodity,2014-02-21,2005027,CU1410,50420.0000000000,
沪铜主连,commodity,2014-02-21,2005098,CU1411,50380.0000000000,
沪铜主连,commodity,2014-02-21,2005291,CU1412,50440.0000000000,
沪铜主连,commodity,2014-02-21,2005303,CU1501,50400.0000000000,
沪铜主连,commodity,2014-02-21,2005353,CU1502,50430.0000000000,
沪铜主连,commodity,2014-02-24,2003116,CU1403,49960.0000000000,
沪铜主连,commodity,2014-02-24,2003142,CU1404,49980.0000000000,
沪铜主连,commodity,2014-02-24,2004653,CU1405,49900.0000000000,1.0000000000
沪铜主连,commodity,2014-02-24,2004683,CU1406,49860.0000000000,
沪铜主连,commodity,2014-02-24,2004808,CU1407,49850.0000000000,
沪铜主连,commodity,2014-02-24,2004891,CU1408,49820.0000000000,
沪铜主连,commodity,2014-02-24,2004977,CU1409,49830.0000000000,
沪铜主连,commodity,2014-02-24,2005027,CU1410,49840.0000000000,
沪铜主连,commodity,2014-02-24,2005098,CU1411,49740.0000000000,
沪铜主连,commodity,2014-02-24,2005291,CU1412,49850.0000000000,
沪铜主连,commodity,2014-02-24,2005303,CU1501,49930.0000000000,
沪铜主连,commodity,2014-02-24,2005353,CU1502,49800.0000000000,
沪铜主连,commodity,2014-02-25,2003116,CU1403,49550.0000000000,
沪铜主连,commodity,2014-02-25,2003142,CU1404,49540.0000000000,
沪铜主连,commodity,2014-02-25,2004653,CU1405,49520.0000000000,1.0000000000
沪铜主连,commodity,2014-02-25,2004683,CU1406,49510.0000000000,
沪铜主连,commodity,2014-02-25,2004808,CU1407,49510.0000000000,
沪铜主连,commodity,2014-02-25,2004891,CU1408,49500.0000000000,
沪铜主连,commodity,2014-02-25,2004977,CU1409,49510.0000000000,
沪铜主连,commodity,2014-02-25,2005027,CU1410,49490.0000000000,
沪铜主连,commodity,2014-02-25,2005098,CU1411,49530.0000000000,
沪铜主连,commodity,2014-02-25,2005291,CU1412,49500.0000000000,
沪铜主连,commodity,2014-02-25,2005303,CU1501,49540.0000000000,
沪铜主连,commodity,2014-02-25,2005353,CU1502,49540.0000000000,
沪铜主连,commodity,2014-02-26,2003116,CU1403,49710.0000000000,
沪铜主连,commodity,2014-02-26,2003142,CU1404,49710.0000000000,
沪铜主连,commodity,2014-02-26,2004653,CU1405,49680.0000000000,1.0000000000
沪铜主连,commodity,2014-02-26,2004683,CU1406,49660.0000000000,
沪铜主连,commodity,2014-02-26,2004808,CU1407,49670.0000000000,
沪铜主连,commodity,2014-02-26,2004891,CU1408,49690.0000000000,
沪铜主连,commodity,2014-02-26,2004977,CU1409,49670.0000000000,
沪铜主连,commodity,2014-02-26,2005027,CU1410,49660.0000000000,
沪铜主连,commodity,2014-02-26,2005098,CU1411,49650.0000000000,
沪铜主连,commodity,2014-02-26,2005291,CU1412,49700.0000000000,
沪铜主连,commodity,2014-02-26,2005303,CU1501,49680.0000000000,
沪铜主连,commodity,2014-02-26,2005353,CU1502,49680.0000000000,
沪铜主连,commodity,2014-02-27,2003116,CU1403,49230.0000000000,
沪铜主连,commodity,2014-02-27,2003142,CU1404,49220.0000000000,
沪铜主连,commodity,2014-02-27,2004653,CU1405,49210.0000000000,1.0000000000
沪铜主连,commodity,2014-02-27,2004683,CU1406,49180.0000000000,
沪铜主连,commodity,2014-02-27,2004808,CU1407,49190.0000000000,
沪铜主连,commodity,2014-02-27,2004891,CU1408,49160.0000000000,
沪铜主连,commodity,2014-02-27,2004977,CU1409,49190.0000000000,
沪铜主连,commodity,2014-02-27,2005027,CU1410,49210.0000000000,
沪铜主连,commodity,2014-02-27,2005098,CU1411,49170.0000000000,
沪铜主连,commodity,2014-02-27,2005291,CU1412,49210.0000000000,
沪铜主连,commodity,2014-02-27,2005303,CU1501,49150.0000000000,
沪铜主连,commodity,2014-02-27,2005353,CU1502,49160.0000000000,
沪铜主连,commodity,2014-02-28,2003116,CU1403,49250.0000000000,
沪铜主连,commodity,2014-02-28,2003142,CU1404,49260.0000000000,
沪铜主连,commodity,2014-02-28,2004653,CU1405,49280.0000000000,1.0000000000
沪铜主连,commodity,2014-02-28,2004683,CU1406,49250.0000000000,
沪铜主连,commodity,2014-02-28,2004808,CU1407,49220.0000000000,
沪铜主连,commodity,2014-02-28,2004891,CU1408,49260.0000000000,
沪铜主连,commodity,2014-02-28,2004977,CU1409,49320.0000000000,
沪铜主连,commodity,2014-02-28,2005027,CU1410,49360.0000000000,
沪铜主连,commodity,2014-02-28,2005098,CU1411,49270.0000000000,
沪铜主连,commodity,2014-02-28,2005291,CU1412,49350.0000000000,
沪铜主连,commodity,2014-02-28,2005303,CU1501,49350.0000000000,
沪铜主连,commodity,2014-02-28,2005353,CU1502,49370.0000000000,
沪铜主连,commodity,2014-03-03,2003116,CU1403,48710.0000000000,
沪铜主连,commodity,2014-03-03,2003142,CU1404,48750.0000000000,
沪铜主连,commodity,2014-03-03,2004653,CU1405,48760.0000000000,1.0000000000
沪铜主连,commodity,2014-03-03,2004683,CU1406,48750.0000000000,
沪铜主连,commodity,2014-03-03,2004808,CU1407,48780.0000000000,
沪铜主连,commodity,2014-03-03,2004891,CU1408,48770.0000000000,
沪铜主连,commodity,2014-03-03,2004977,CU1409,48800.0000000000,
沪铜主连,commodity,2014-03-03,2005027,CU1410,48770.0000000000,
沪铜主连,commodity,2014-03-03,2005098,CU1411,48780.0000000000,
沪铜主连,commodity,2014-03-03,2005291,CU1412,48830.0000000000,
沪铜主连,commodity,2014-03-03,2005303,CU1501,48800.0000000000,
沪铜主连,commodity,2014-03-03,2005353,CU1502,48810.0000000000,
沪铜主连,commodity,2014-03-04,2003116,CU1403,48910.0000000000,
沪铜主连,commodity,2014-03-04,2003142,CU1404,48950.0000000000,
沪铜主连,commodity,2014-03-04,2004653,CU1405,48990.0000000000,1.0000000000
沪铜主连,commodity,2014-03-04,2004683,CU1406,48980.0000000000,
沪铜主连,commodity,2014-03-04,2004808,CU1407,48960.0000000000,
沪铜主连,commodity,2014-03-04,2004891,CU1408,49000.0000000000,
沪铜主连,commodity,2014-03-04,2004977,CU1409,49020.0000000000,
沪铜主连,commodity,2014-03-04,2005027,CU1410,49100.0000000000,
沪铜主连,commodity,2014-03-04,2005098,CU1411,49070.0000000000,
沪铜主连,commodity,2014-03-04,2005291,CU1412,49070.0000000000,
沪铜主连,commodity,2014-03-04,2005303,CU1501,49050.0000000000,
沪铜主连,commodity,2014-03-04,2005353,CU1502,49090.0000000000,
沪铜主连,commodity,2014-03-05,2003116,CU1403,49300.0000000000,
沪铜主连,commodity,2014-03-05,2003142,CU1404,49370.0000000000,
沪铜主连,commodity,2014-03-05,2004653,CU1405,49380.0000000000,1.0000000000
沪铜主连,commodity,2014-03-05,2004683,CU1406,49390.0000000000,
沪铜主连,commodity,2014-03-05,2004808,CU1407,49380.0000000000,
沪铜主连,commodity,2014-03-05,2004891,CU1408,49400.0000000000,
沪铜主连,commodity,2014-03-05,2004977,CU1409,49410.0000000000,
沪铜主连,commodity,2014-03-05,2005027,CU1410,49490.0000000000,
沪铜主连,commodity,2014-03-05,2005098,CU1411,49530.0000000000,
沪铜主连,commodity,2014-03-05,2005291,CU1412,49460.0000000000,
沪铜主连,commodity,2014-03-05,2005303,CU1501,49520.0000000000,
沪铜主连,commodity,2014-03-05,2005353,CU1502,49540.0000000000,
沪铜主连,commodity,2014-03-06,2003116,CU1403,49040.0000000000,
沪铜主连,commodity,2014-03-06,2003142,CU1404,49130.0000000000,
沪铜主连,commodity,2014-03-06,2004653,CU1405,49140.0000000000,1.0000000000
沪铜主连,commodity,2014-03-06,2004683,CU1406,49120.0000000000,
沪铜主连,commodity,2014-03-06,2004808,CU1407,49130.0000000000,
沪铜主连,commodity,2014-03-06,2004891,CU1408,49120.0000000000,
沪铜主连,commodity,2014-03-06,2004977,CU1409,49080.0000000000,
沪铜主连,commodity,2014-03-06,2005027,CU1410,49110.0000000000,
沪铜主连,commodity,2014-03-06,2005098,CU1411,49120.0000000000,
沪铜主连,commodity,2014-03-06,2005291,CU1412,49150.0000000000,
沪铜主连,commodity,2014-03-06,2005303,CU1501,49170.0000000000,
沪铜主连,commodity,2014-03-06,2005353,CU1502,49190.0000000000,
沪铜主连,commodity,2014-03-07,2003116,CU1403,48840.0000000000,
沪铜主连,commodity,2014-03-07,2003142,CU1404,48900.0000000000,
沪铜主连,commodity,2014-03-07,2004653,CU1405,48920.0000000000,1.0000000000
沪铜主连,commodity,2014-03-07,2004683,CU1406,48930.0000000000,
沪铜主连,commodity,2014-03-07,2004808,CU1407,48930.0000000000,
沪铜主连,commodity,2014-03-07,2004891,CU1408,49010.0000000000,
沪铜主连,commodity,2014-03-07,2004977,CU1409,49000.0000000000,
沪铜主连,commodity,2014-03-07,2005027,CU1410,49010.0000000000,
沪铜主连,commodity,2014-03-07,2005098,CU1411,49000.0000000000,
沪铜主连,commodity,2014-03-07,2005291,CU1412,49020.0000000000,
沪铜主连,commodity,2014-03-07,2005303,CU1501,49030.0000000000,
沪铜主连,commodity,2014-03-07,2005353,CU1502,49020.0000000000,
沪铜主连,commodity,2014-03-10,2003116,CU1403,46560.0000000000,
沪铜主连,commodity,2014-03-10,2003142,CU1404,46640.0000000000,
沪铜主连,commodity,2014-03-10,2004653,CU1405,46670.0000000000,1.0000000000
沪铜主连,commodity,2014-03-10,2004683,CU1406,46680.0000000000,
沪铜主连,commodity,2014-03-10,2004808,CU1407,46660.0000000000,
沪铜主连,commodity,2014-03-10,2004891,CU1408,46610.0000000000,
沪铜主连,commodity,2014-03-10,2004977,CU1409,46680.0000000000,
沪铜主连,commodity,2014-03-10,2005027,CU1410,46690.0000000000,
沪铜主连,commodity,2014-03-10,2005098,CU1411,46760.0000000000,
沪铜主连,commodity,2014-03-10,2005291,CU1412,46720.0000000000,
沪铜主连,commodity,2014-03-10,2005303,CU1501,46710.0000000000,
沪铜主连,commodity,2014-03-10,2005353,CU1502,46730.0000000000,
