日期,风险平价策略,全天候策略,全天候增强策略 (动量择时)
2016-01-04,1.239236239909576,1.1293272053029044,1.2837992603449022
2016-01-05,1.2440891515652275,1.1370804270954935,1.2932292485034103
2016-01-06,1.246763003550647,1.1397282981811767,1.2945239487685225
2016-01-07,1.2440775549395453,1.1403148203467113,1.3040566330244416
2016-01-08,1.2492327009134374,1.1446875319099634,1.3067531398194407
2016-01-11,1.2407214998635536,1.136594895629667,1.3032864685379815
2016-01-12,1.2361743333137012,1.1276877509496699,1.2913707851979765
2016-01-13,1.2367078304650485,1.1246207610964596,1.2886283986096456
2016-01-14,1.2395132284839645,1.1307094062899499,1.2943260862915846
2016-01-15,1.237265579578881,1.1253874636596433,1.2907711392489716
2016-01-18,1.2409181585349998,1.1299326488676866,1.296081150129297
2016-01-19,1.2461033802738108,1.1359839871895514,1.299942476192548
2016-01-20,1.2419541147437976,1.131561570244907,1.2968299758153656
