日期,唐奇安20日,唐奇安55日,唐奇安90日,TSMOM1月,TSMOM3月,TSMOM6月,TSMOM12月,唐奇安20日·仅做多,TSMOM1月·仅做多,基准·等权买入持有
2021-02-19,1.2287232008923243,1.1597406509502999,1.0442844889348035,1.3114717607636666,1.2169579572280191,1.1633028134916503,1.1564491181206284,1.1318121077586907,1.1695867825759516,1.02386767891276
2021-02-22,1.2449197558181293,1.1798294496872814,1.0623733788130474,1.3287590752633236,1.2380378628552726,1.1834533153053524,1.1652118421180941,1.1512012995745504,1.1896230963043555,1.0454514193884352
2021-02-23,1.25617735751514,1.200148030505462,1.0806691751776982,1.340774821941528,1.2593588871601498,1.2038343049797067,1.156974454069767,1.1683566994969428,1.2073510644551544,1.0671565705963724
2021-02-24,1.2593487628488518,1.2031779815250518,1.0833974841745393,1.3441598060730866,1.2625383247355073,1.2068735625438376,1.152440048111401,1.1707641470145458,1.2098388614817384,1.0688602170617016
2021-02-25,1.2935200948110823,1.2339265303911473,1.1110849094724333,1.3806324118345803,1.2948038930633465,1.2377165560850265,1.153475282253886,1.1997267035294459,1.2397680547261158,1.0927409064861595
2021-02-26,1.2888428028422945,1.212547433670887,1.0918341752034304,1.3564813734266687,1.272370030931542,1.2162717931165044,1.1452580512489376,1.1837390607927119,1.214644814313595,1.0675683079073677
2021-03-01,1.2836628512626824,1.207084415586257,1.0869150193181256,1.3508034973561769,1.2666374877779296,1.2107919952817054,1.1373249757573338,1.1778607401642935,1.2085117986420835,1.0612560830620075
2021-03-02,1.2678730986708788,1.1838883832180647,1.0660282315806395,1.334187878229693,1.2422970491260124,1.187524715917435,1.1446532450975382,1.1559914108659932,1.1860733714289493,1.0349014477558107
2021-03-03,1.2785808087303425,1.2000105714404805,1.0805454006343935,1.3454556438916594,1.259214646374259,1.2036964237069396,1.1557667389640975,1.1696813543374829,1.2001195635159108,1.0506731261930464
2021-03-04,1.2801150351969768,1.1953382102151737,1.0763381890045431,1.3470701164728573,1.2543117681596156,1.1990097112470506,1.1389207810029192,1.1664112711922625,1.196764384139622,1.043537633708479
2021-03-05,1.2975864797886443,1.2131983391313275,1.0924202807913859,1.3654553867446226,1.2730530496554586,1.2169246978438046,1.1267807389896574,1.181067304537954,1.2118018063200144,1.055519314036478
2021-03-08,1.3025157463697137,1.2238177256819665,1.1019824709653252,1.370642473471141,1.2841963573881752,1.2275767020154191,1.118070164641168,1.1905552241109048,1.2215366267087802,1.0684683101158896
2021-03-09,1.288335276417871,1.2026076925518063,1.0828839694258041,1.355720308834016,1.2619398998175382,1.2063015219186028,1.1271922043130282,1.173030831027336,1.2035562024673028,1.0486460427046844
2021-03-10,1.2793833917858703,1.1847924972610835,1.0668423379677692,1.3463002052165116,1.2432457688057028,1.1884316069616516,1.131205907659696,1.1623688098857343,1.192616727275015,1.0368695650612703
2021-03-11,1.299497517169894,1.194841915854552,1.0758913024507966,1.3674663789421697,1.253790988474269,1.1985118925101128,1.129195466585459,1.1780264703523249,1.2086818415688891,1.048502429506405
2021-03-12,1.2990286089877698,1.1959052578469491,1.076848785098476,1.3669729450068266,1.2549067918203378,1.1995785005749813,1.1276876866605834,1.1755906370698317,1.2061826214480051,1.0445447424040253
2021-03-15,1.3057989570903796,1.2025106982028586,1.0827966311971775,1.374097409102931,1.2618381201268278,1.2062042296499123,1.1299088890768008,1.1835843941529383,1.214384397278538,1.0533060749838492
2021-03-16,1.2901760840765515,1.1904939287823137,1.0719761724138293,1.3576573980166307,1.249228487831432,1.1941505505238545,1.1377100305919545,1.1709697400649979,1.2014414764550303,1.043455773283688
2021-03-17,1.2966602931315345,1.200919741556775,1.0813640597453518,1.3644807568607726,1.2601686715751452,1.2046083863542445,1.134335581770858,1.179917652292981,1.2106222370763777,1.0541585792693655
2021-03-18,1.2883242582029093,1.1920014028555006,1.0733335722694006,1.3557087143228166,1.250810335089417,1.1956626548285256,1.1333589044477617,1.1733762188204568,1.2039105781662802,1.049247150242848
2021-03-19,1.2569356963343574,1.1628403904582092,1.0470756387364388,1.3226784064757726,1.2202106263971075,1.1664120739005939,1.1562105527149735,1.1438927190158197,1.1736598395482365,1.0220818676553203
2021-03-22,1.255792676175948,1.177341619935982,1.0601332210516865,1.3214756018405762,1.235427292802743,1.180957844143931,1.155568026479001,1.149488727911403,1.179401471427974,1.0330115208522521
2021-03-23,1.2515686740608754,1.1716401920470922,1.054999389876355,1.3170306677020933,1.2294445775885605,1.1752389042252254,1.149103915904073,1.1453484998523877,1.1751535036608411,1.0290447721045128
2021-03-24,1.2535009212144301,1.1646055969013132,1.0486651128199684,1.324912473498714,1.2220629215851093,1.168182702204408,1.1569385244742754,1.1425028224420388,1.1748430068054443,1.0223426411601644
2021-03-25,1.245061174990839,1.1637224070540206,1.047869847553069,1.3243475133965814,1.2211361584234277,1.16729679962493,1.1528187656806663,1.1387329330683793,1.1746709946521785,1.0224792132370648
2021-03-26,1.2548583841270875,1.17856073365433,1.061230967815392,1.3179546498616173,1.236706553074506,1.1821807023901763,1.1553542023679708,1.149966553421057,1.1788023111632653,1.0346070206065892
2021-03-29,1.2536801807548554,1.1774645771245096,1.0602439374301087,1.3185622589052433,1.2355563162433323,1.1810811789974913,1.1503969445726068,1.1489965772954291,1.1786331374676333,1.0338330821538109
2021-03-30,1.2490827647760823,1.1831774573849554,1.0653880808541034,1.3165748466827407,1.2415510488466461,1.186811606463901,1.1506172401424595,1.1470955772399836,1.177955956693449,1.0342033618094202
2021-03-31,1.2479846399378065,1.1814846706015778,1.063863816804631,1.3186528095652599,1.239774746236029,1.1851136202579926,1.1445998592187219,1.1435918637378801,1.1758053692833237,1.02879479033708
2021-04-01,1.2394641362443781,1.1830339135711536,1.0652588273196058,1.306046014027555,1.2414004231129754,1.1866676217529069,1.154214377194843,1.1444910035304197,1.1751231284726362,1.0374365579607343
2021-04-02,1.2265500708979342,1.1992819653344309,1.0798893297667664,1.2851376396206249,1.2584500935428,1.202965579675215,1.1753372891024527,1.1490012205453528,1.176469685853502,1.0564223559688968
2021-04-06,1.236887655615733,1.1917663605761053,1.0731219292555805,1.268269941388022,1.2505636966949092,1.195426890612891,1.1651338350409397,1.1488558036792278,1.1636423390920954,1.0472512379599417
2021-04-07,1.2440354841676216,1.1939049849208974,1.0750476462071201,1.2706657741584146,1.2528078328401617,1.1975720837776385,1.1691279624567665,1.154144517908907,1.166735939037177,1.0508412589128973
2021-04-08,1.2380751203383973,1.184253205159153,1.066356734245428,1.2786159876629597,1.242679870029819,1.1878906584151327,1.1630403747620068,1.1472252323174674,1.1661861470281076,1.0432760684927154
2021-04-09,1.2361470611578649,1.1828269282772081,1.0650724481220428,1.2792025874308006,1.2401516638387517,1.186460000700216,1.1583120160783198,1.1466124164404896,1.1667387656230843,1.0437861881175583
2021-04-12,1.2335190726161152,1.1727210962323091,1.0559726863402852,1.2725818806707425,1.2378847374607505,1.1763231284254776,1.1495314827920247,1.1390671020524021,1.1572819075762988,1.0322678996404768
2021-04-13,1.231901378892348,1.186403975296654,1.0682933878343284,1.2559583412730568,1.2536424052214445,1.1900480346785915,1.1523310692067243,1.1432271904933944,1.154708679447286,1.041161738425621
2021-04-14,1.2340600426806474,1.1928612590407606,1.0741078268204032,1.2501384535682174,1.2628937778381017,1.1965251520762423,1.1584108479366628,1.1492880631408544,1.1571433649466285,1.0503768438928063
2021-04-15,1.2341921644787346,1.2177528452552022,1.096521370199628,1.2395500742377508,1.2835879538204686,1.221493193208372,1.1682964859567488,1.161340755503756,1.164316126778722,1.072295189860749
2021-04-16,1.2370300789264628,1.2193609304247228,1.0979693649715974,1.2421937170405088,1.2794843766053665,1.2231062176380187,1.1729485441311107,1.1651816923929474,1.1680698778581002,1.0769224106924267
2021-04-19,1.2434820961156448,1.2230461602764284,1.1012877175439093,1.2534484130662973,1.2800752529298,1.2268027667340082,1.183380364000804,1.171356066138068,1.1765049411124435,1.0827188362844988
2021-04-20,1.2419746365621183,1.2252548704050263,1.1032765429989435,1.249902113573757,1.279013895092934,1.2290182609522027,1.1800323034499338,1.1699360441707258,1.1741275049831392,1.081406268247823
2021-04-21,1.2333941068937055,1.212531152054788,1.0918195144780913,1.2410584976909007,1.2645376895639404,1.2162554614911514,1.1787846677515237,1.1618532132967072,1.1659178722692718,1.0739350701290005
2021-04-22,1.2323797078295196,1.2110824132467455,1.0905150025904404,1.2400377950852848,1.2572575070298881,1.2148022728579604,1.1844050275693634,1.160897652697137,1.1649589687104358,1.0730518173843615
2021-04-23,1.2395771773242055,1.219442516492015,1.098042828865888,1.2472799901211824,1.2638576727767192,1.2231880542982623,1.1888856410956379,1.167677645412577,1.1717626807373251,1.0793187639048
2021-04-26,1.2410993472913112,1.223171706073548,1.101400764826054,1.2488116189509684,1.2674916573271842,1.2269286981471144,1.1950044371026813,1.1691115245413817,1.1732015761879853,1.0806441405230565
2021-04-27,1.2596253509631512,1.2410585898298032,1.1175069479168436,1.2674527444085033,1.2822057631255344,1.2448705217619023,1.2065521182843062,1.1865629593872018,1.1907140636094822,1.0967750146218755
2021-04-28,1.257362420092215,1.2411329323352833,1.1175738893707607,1.2651757515386934,1.28206886948882,1.2449450926116146,1.2009274528498222,1.1844312859105974,1.1885749326282429,1.0948046461808454
2021-04-29,1.2675752803421592,1.2497881480682573,1.1253674486729401,1.2754520751631382,1.2938712362528473,1.2536268929824954,1.2026321056617308,1.194051766851788,1.1982290701223701,1.1036971394459252
