date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2023-06-06,风险平价策略,-1.0,0.0,0.0,0.0,0.058900949156335945,0.627618497929413,0.053710725147158495,0.05045295875088084,0.03468664767524635,0.021198552744714893,0.04865326504044729,0.10477840355580317,0.13960074546224124
2023-06-07,风险平价策略,-1.0,0.0,0.0,0.0,0.05893272706960208,0.6279122719382852,0.0537123747395185,0.05046585827103408,0.03470065362990375,0.021183015312858752,0.04831929242927842,0.10477380660951931,0.13959490103341765
2023-06-08,风险平价策略,-1.0,0.0,0.0,0.0,0.060073301763287804,0.6251983086501988,0.054781902112128016,0.051457226272394165,0.034491313220939054,0.021619022157221196,0.04928867438654858,0.10309025143728245,0.14075592843162715
2023-06-09,风险平价策略,-1.0,0.0,0.0,0.0,0.06008770433323007,0.6252408411567604,0.05480972423473619,0.05147238987499305,0.034524140998296184,0.02145569444445849,0.04930991511555421,0.10309958984197139,0.14073696393241686
2023-06-12,风险平价策略,-1.0,0.0,0.0,0.0,0.05768796848685898,0.628503804323526,0.055096989234915975,0.04890174303646145,0.03317241678435591,0.02091471971375049,0.05054188968796441,0.10518046873216684,0.13839335882455028
2023-06-13,风险平价策略,-1.0,0.0,0.0,0.0,0.05757524305350232,0.6285895361851888,0.05512880206739359,0.048921153629637996,0.03320020245854778,0.02081369997212068,0.050568574992452216,0.1052027876411567,0.13827308806723151
2023-06-14,风险平价策略,-1.0,0.0,0.0,0.0,0.05648784540016314,0.6319383869240287,0.05538495437187853,0.04917714974976945,0.03332965749684368,0.020880374662286413,0.05061140361418218,0.1021902277808479,0.13655674964760373
2023-06-15,风险平价策略,-1.0,0.0,0.0,0.0,0.06647759622329452,0.5794533168325166,0.06527437402048607,0.05662339657580375,0.039348060009796,0.02327202835081489,0.06035645409791618,0.10919477388937206,0.15302466743519316
2023-06-16,风险平价策略,-1.0,0.0,0.0,0.0,0.06893077277134664,0.5626744260753349,0.06767701633817762,0.05870001644912259,0.04078357517843084,0.02418074857208934,0.06282893461649125,0.11422450999900674,0.15803963029246565
2023-06-19,风险平价策略,-1.0,0.0,0.0,0.0,0.06480020290483836,0.54976711856174,0.07126572408188696,0.05800462988917143,0.039713653288673045,0.02589110701760057,0.06765692033914088,0.12290064391694881,0.15747169274979178
