date,货币信用周期策略,v0.19风险平价策略
2020-02-11,1.2103205514963746,1.2127536798438774
2020-02-12,1.2109030014846753,1.2122203226053117
2020-02-13,1.2130240604770122,1.2157260080243126
2020-02-14,1.2108305652675377,1.2123097286671076
2020-02-17,1.2155244593236816,1.2139513397229003
2020-02-18,1.216967979480756,1.2156600270111906
2020-02-19,1.2180747723250305,1.2181396475881123
2020-02-20,1.219268362235258,1.218208276823967
2020-02-21,1.2224853607034352,1.2221292544237428
2020-02-24,1.223602905111004,1.2230894008838893
2020-02-25,1.2217567408575414,1.2199606823377442
2020-02-26,1.220051078876597,1.2183637894631376
2020-02-27,1.220964161751992,1.2180829462226817
2020-02-28,1.2109988655597523,1.2128313087723082
2020-03-02,1.2146102752029744,1.2161044965326386
2020-03-03,1.2141860402456137,1.2166324531567174
2020-03-04,1.2201924358001857,1.221881822469603
2020-03-05,1.2214593864067915,1.2218889230847456
2020-03-06,1.2238566755304172,1.2227536684439002
2020-03-09,1.2197557483003985,1.216790874651111
2020-03-10,1.2164884340651314,1.2088840821526967
2020-03-11,1.2172963715787115,1.2069621942142974
2020-03-12,1.2117036659294387,1.1992117177901105
2020-03-13,1.206108728078773,1.1950826605787457
2020-03-16,1.1982440811626904,1.1857744855200096
2020-03-17,1.1896774918167958,1.1775388181803856
2020-03-18,1.1883671310662456,1.1695520241133381
2020-03-19,1.1783228163235935,1.1554087101700552
2020-03-20,1.1867906379284443,1.169521886048739
2020-03-23,1.1857021511287786,1.1676847193563864
2020-03-24,1.195620293008112,1.1775870365747896
2020-03-25,1.20499748650448,1.1883819770563628
2020-03-26,1.2026626418321509,1.1829871249296144
2020-03-27,1.2044291970299303,1.1848599831182458
2020-03-30,1.2024421659714823,1.180888452715387
2020-03-31,1.2052690086958344,1.1857947663611679
2020-04-01,1.2003452786066517,1.1792955015234197
2020-04-02,1.2024398633293605,1.1840346337815209
2020-04-03,1.1981088888482048,1.180802758509821
2020-04-07,1.2111462718370656,1.1941118421672758
2020-04-08,1.2136077118429343,1.1956789904748195
2020-04-09,1.212816442793097,1.1965900773538758
2020-04-10,1.2132858061784402,1.196910547715865
2020-04-13,1.2114147457961144,1.1940080194208527
2020-04-14,1.2150786509672946,1.1960007628551481
2020-04-15,1.216494650676118,1.1968553806583548
2020-04-16,1.217302463589188,1.1946443260557191
2020-04-17,1.2177116995010824,1.1937908415801122
2020-04-20,1.2149098248918047,1.188721730227903
2020-04-21,1.2124779088126911,1.1835683696245125
2020-04-22,1.2166480276886351,1.1816955877094366
2020-04-23,1.224338243109251,1.1946275287949422
2020-04-24,1.224954008469827,1.1962401326799956
2020-04-27,1.2259028656843556,1.19534442441356
2020-04-28,1.2240239782570972,1.1940988199285976
2020-04-29,1.2277013651566056,1.1998916456049846
2020-04-30,1.2283768641313346,1.2000524352060793
2020-05-06,1.228942753785844,1.202424233593056
2020-05-07,1.223986121013476,1.1974857567105
2020-05-08,1.228052599502922,1.2006449366741616
2020-05-11,1.224629626602153,1.1971155475377362
2020-05-12,1.2245809216090773,1.1951499545304063
2020-05-13,1.2239573693578876,1.1938648955486968
2020-05-14,1.2221811066552941,1.1920506925932968
2020-05-15,1.2251478005063767,1.1988203234630324
2020-05-18,1.2282242449744396,1.202924050695535
2020-05-19,1.2290176731732199,1.2062488952942227
2020-05-20,1.2319015188144775,1.2079588118834659
2020-05-21,1.2297819074678322,1.204140459862689
2020-05-22,1.2302446194024774,1.1962949044321884
2020-05-25,1.2293189866931022,1.1971728187131248
2020-05-26,1.2297385998664054,1.2020880661751336
2020-05-27,1.2303068131205432,1.2002985685568806
2020-05-28,1.2329341650338748,1.202210185526303
2020-05-29,1.2332505493957402,1.2035434984909306
2020-06-01,1.2394152360262556,1.2186963601916407
2020-06-02,1.2357047464422573,1.2165557149815405
2020-06-03,1.2367815995847535,1.2184486947461113
2020-06-04,1.2360780573432568,1.2167117681033606
